a,N,phi,dphi_dN,Delta_phi,H,rho_r,rho_m,rho_phi,rho_tot,p_phi,p_tot,w_eff,w_phi
0.01852759110022306,-3.988494247123562,-17.46948592795569,30.527451122996947,-34.93897185591138,237.19554259478525,763.7771826321905,55031.477400237374,466.4708439650171,56261.725426834586,465.45442810195044,720.0468223126807,0.012798164593246677,0.9978210516772558
0.01846282555445238,-3.9919959979989996,-17.576663093579295,30.68615824920717,-35.15332618715859,238.45031373659012,774.5506884277951,55612.64428036867,471.3571522817941,56858.55212107826,470.28315581359124,728.4667186228562,0.01281191116283813,0.9977214804888316
0.018398286404865436,-3.9954977488744374,-17.684397451473693,30.845688243504885,-35.368794902947386,239.71173849344487,785.4761605687781,56199.94864687175,476.29276410915946,57461.71757154969,475.16371910633603,736.9891059625954,0.012825740982157687,0.9976295146852899
0.018333972860065644,-3.9989994997498752,-17.79269189051475,31.006045347711588,-35.5853837810295,240.97985189246336,796.5557426257252,56793.45531544797,481.27796003988425,58071.28901811358,480.09688806446314,745.6154689397049,0.012839657626803027,0.9975459670429886
0.01826988413142284,-4.002501250625313,-17.90154931447041,31.167233824434526,-35.80309862894082,242.25468917462544,807.7916084054878,57393.229786293145,486.3130323957488,58687.334427094385,485.0834318712268,754.3473013397227,0.012853664401419133,0.9974715863186628
0.01820601943306363,-4.00600300150075,-18.010972642075032,31.32925795712108,-36.021945284150064,243.53628580009814,819.1859623776818,57999.33825132613,491.3982876032694,59309.92250130708,490.12411654056507,763.1861039997923,0.01286776431014512,0.997407050258724
0.018142377981861718,-4.009504752376188,-18.12096480710412,31.492122050112048,-36.24192961420824,244.82467745347932,830.7410401072071,58611.84760149403,496.5340485989615,59939.122690200194,495.21970262019204,772.1333826559278,0.012881960028790487,0.9973529590116166
0.018078958997428323,-4.013006503251626,-18.231528758449397,31.65583042869372,-36.46305751689879,246.11990004891948,842.4591086928622,59230.825434154365,501.72065724289115,60575.00520009012,500.37094288732004,781.1906457849407,0.012896253879046773,0.9973098290132437
0.018015761702102652,-4.016508254127063,-18.34266746019413,31.82038743914863,-36.68533492038826,247.4219897350771,854.342467212139,59856.34006053467,506.9584767177781,61217.64100446459,505.5785800597497,790.359402463796,0.012910647805036382,0.9972780874146491
0.01795278532094227,-4.020010005002502,-18.454383891689126,31.985797448805624,-36.90876778337825,248.73098289986768,866.3934471723175,60488.460513272374,512.2478938895781,61867.10185433427,510.84334454644227,799.6411602705481,0.012925143352492872,0.9972580671196696
0.01789002908171371,-4.023511755877939,-18.566681047628688,32.15206484608812,-37.133362095257375,250.04691617495388,878.6144129678862,61127.25655403229,517.5893216042294,62523.46028860441,516.1659522628262,809.0374232521216,0.012939741650856417,0.9972500024981357
0.017827492214882883,-4.027013506753377,-18.679561938127332,32.31919404056191,-37.359123876254664,251.36982643993974,891.0077623444556,61772.79868120665,522.9832008943254,63186.78964444543,521.5471025371671,818.549689985319,0.0129544433985542,0.9972540258373453
0.017765173953605766,-4.030515257628815,-18.793029588796486,32.48718946298104,-37.58605917759297,252.69975082621684,903.5759268691716,62425.1581376943,528.4300030686085,63857.164067632075,526.987476135018,828.1794517580752,0.012969248851717529,0.9972701645909323
0.017703073533718888,-4.034017008504252,-18.90708704082192,32.65605556533332,-37.81417408164384,254.0367267204267,916.3213724078092,63084.406918764216,533.9302316567423,64534.658522828766,532.4877334293949,837.9281908986646,0.012984157816566928,0.997298339479914
0.017641190193730012,-4.03751875937969,-19.021737351041303,32.82579682088411,-38.043474702082605,255.3807917674909,929.2465996085641,63750.61778000051,539.4844241814781,65219.348803790555,538.0485127444872,847.7973792806752,0.01299916964567118,0.9973383634955365
0.017579523174808844,-4.0410205102551275,-19.13698359201247,32.996417725654396,-38.27396718402494,256.73198387326374,942.3541443926669,64423.864245331286,545.0931537777944,65911.31154350175,543.6704289480851,857.7884770789741,0.013014283238967715,0.9973899418478309
0.017518071720777604,-4.044522261130566,-19.25282885196933,33.1679228168533,-38.50565770393866,258.09034120777216,955.6465784519559,65104.22061514421,550.7570311480997,66610.62422474426,549.3540728366379,867.9029323206232,0.01302949705729102,0.9974526728990872
0.017456835078101897,-4.048024012006003,-19.369276234941637,33.3403166667009,-38.738552469883274,259.4559022063281,969.1265097534109,65791.76197448479,556.4767054615065,67317.3651896997,555.1000099743874,878.142179892191,0.013044809127891363,0.9975260501048694
0.01739581249588136,-4.0515257628814405,-19.486328860949683,33.51360386944781,-38.97265772189937,260.8287055696398,982.7965830508595,66486.56420134417,562.2528647388126,68031.61364913384,560.9087795794549,888.507640596408,0.013060217051131496,0.9976094649869287
0.017335003225840487,-4.055027513756879,-19.603989866348837,33.68778901179744,-39.20797973269767,262.20879026225896,996.6594804038684,67188.70397503274,568.0862353606983,68753.4496907973,566.7808931426821,899.0007199439715,0.013075718003780448,0.9977022111490038
0.01727440652231952,-4.058529264632316,-19.722262403658547,33.86287670254892,-39.444524807317094,263.5961955142175,1010.717921703947,67898.25878464179,573.977583223854,69482.95428956959,572.7168353481761,909.6228092494918,0.013091308775655203,0.9978034893477953
0.017214021642265185,-4.062031015507754,-19.841149641526904,34.03887158622312,-39.68229928305381,264.9909608210088,1024.9746652082156,68615.30693759675,579.9277140364546,70220.20931684141,578.7170648269329,920.3752865630047,0.013106985802479864,0.997912413598765
0.0171538478452217,-4.065532766383192,-19.960654764845348,34.21577833961717,-39.921309529690696,266.39312594182815,1039.4325080805459,69339.92756829777,585.9374726803952,70965.29754905871,584.78201470542,931.2595173989353,0.013122745194651658,0.998028018297431
0.017093884393321605,-4.069034517258629,-20.080780974931873,34.393601661118424,-40.161561949863746,267.80273089671476,1054.0942869403855,70072.20064685447,592.0077419433719,71718.30267573822,590.9120932803162,942.276855593778,0.013138582766718815,0.9981492663263845
0.01703413055127674,-4.072536268134067,-20.201531489654375,34.572346268950945,-40.40306297930875,269.2198159636293,1068.9628784192914,70812.20698791077,598.1394411603569,72479.30930749042,597.1076853798893,953.4286448529864,0.013154494075103634,0.998275058106073
0.016974585586369294,-4.076038019009505,-20.322909543445537,34.752016907635976,-40.64581908689107,270.64442167543893,1084.0411997253113,71560.02825956346,604.3335247440261,73248.4029840328,603.3691544045907,964.7162209796945,0.01317047446331342,0.9984042415322832
0.016915248768442692,-4.079539769884943,-20.444918387387723,34.93261834716515,-40.889836774775446,272.0765888158376,1099.3322092153662,72315.74699237624,610.590980070762,74025.67018166237,609.6968445179375,976.1409142563929,0.013186519106965174,0.9985356227294401
0.016856119369892782,-4.08304152076038,-20.567561289293707,35.1141553827498,-41.13512257858741,273.51635841472813,1114.8389069756454,73079.44658848661,616.9128249917642,74811.19832045403,616.0910832521326,987.7040522440144,0.01320262306203385,0.9986679775385728
0.016797196665658792,-4.086543271635818,-20.690841533807024,35.296632835064074,-41.38168306761405,274.96377174310857,1130.5643354102501,73851.21133081143,623.3001049746413,75605.07577119632,622.552184518682,999.4069629887654,0.013218781315863912,0.9988000636451205
0.016738479933214503,-4.090045022511256,-20.81476242251482,35.48005555034412,-41.62952484502964,276.41887030746005,1146.5115798380973,74631.12639234796,629.7538898663798,76407.39186205243,629.0804519891248,1011.2509786018238,0.013234988840183922,0.9989306332392834
0.016679968452559417,-4.093546773386693,-20.939327274019078,35.66442840058671,-41.878654548038156,277.88169584370956,1162.6837690982468,75419.27784557301,636.2752703046606,77218.23688497592,635.6761828359151,1023.2374392019974,0.01325124064573255,0.9990584460897584
0.016621661506209823,-4.0970485242621315,-21.064539424026172,35.84975628360147,-42.129078848052345,279.35229031081974,1179.0840761638083,76215.75267194367,642.8653537930215,78037.7021019005,642.3396718006018,1035.367697188538,0.013267531837836148,0.9991822829005823
0.01656355837919014,-4.100550275137569,-21.190402225442625,36.036044123033506,-42.38080445088525,280.8306958840736,1195.7157187644373,77020.63877149465,649.5252604739462,78865.87975073303,649.0712155632714,1047.6431218180837,0.013283857672409295,0.9993009588105264
0.016505658359024015,-4.104052026013006,-21.31691904845695,36.223296868863436,-42.6338380969139,282.3169549481802,1212.5819600176878,77834.02497254094,656.2561186541792,79702.86305121281,655.8711173956325,1060.065104068195,0.01330021361198849,0.9994133368853974
0.01644796073572565,-4.1075537768884445,-21.444093280632238,36.41151949743214,-42.888186561264476,283.81111009021356,1229.686109069218,78656.0010414801,663.0590600900206,80548.74621063934,662.7396920218602,1072.6350617115995,0.013316595380722633,0.9995183414459082
0.01639046480179115,-4.111055527763882,-21.571928326995703,36.6007170115965,-43.143856653991406,285.31320409252385,1247.031521742026,79486.6576926984,669.9352151017573,81403.62442954218,669.6772706612122,1085.354444575221,0.013332999017932364,0.9996149710677533
0.01633316985218972,-4.11455727863932,-21.7004276101399,36.790894440581596,-43.4008552202798,286.8232799256942,1264.6216011948973,80326.08659858372,676.8857075545051,82267.59390733312,676.6842061835126,1098.2247399151452,0.013349420929366116,0.999702311086283
0.01627607518435514,-4.118059029514757,-21.829594570353002,36.982056839036936,-43.659189140706005,288.3413807416069,1282.4597985900652,81174.38039964109,683.9116497451587,83140.75184797631,683.7608783005999,1111.2474778306216,0.013365857935258376,0.9997795454360004
0.016219180098177067,-4.121560780390195,-21.95943266564709,37.17420928885272,-43.91886533129418,289.86754986696576,1300.549613770355,82031.63271471782,691.0141373896873,84023.19646587787,690.9076988617368,1124.4242367851884,0.01338230731607338,0.9998459676550865
0.016162483895992483,-4.125062531265633,-22.089945371867067,37.36735689879496,-44.179890743734134,291.4018307970592,1318.894595945838,82897.9381513349,698.1942445971614,84915.02699187791,698.125117004758,1137.756648986704,0.013398766853074544,0.9999009908876528
0.01610598588257718,-4.12856428214107,-22.221136182785198,37.56150480452942,-44.442272365570396,292.94426719004537,1337.498344390173,83773.3923161274,705.453018995118,85816.34367951269,705.4136241855687,1151.2464056489598,0.01341523486421622,0.9999441567213002
0.016049685365137137,-4.132066033016509,-22.353008610197904,37.756658168564904,-44.70601722039581,294.4949028618441,1356.3645091468127,84658.09182539728,712.791477062907,86727.247811607,712.7737589949518,1164.8952620438893,0.013431710234531245,0.9999751427050892
0.015993581653300136,-4.135567783891946,-22.485566184069263,37.95282217869232,-44.97113236813853,296.0537817816453,1375.4967917451017,85552.13431577421,720.210599694751,87647.84170721406,720.2061116326888,1178.7050422143893,0.01344819243983019,0.9999937684032086
0.015937674059107208,-4.139069534767383,-22.618812452563,38.15000204999457,-45.237624905126,297.62094806847864,1394.8989459265467,86455.61845499252,727.7113282609902,88578.22872918006,727.7113281535998,1192.6776434624487,0.0134646815653647,0.9999999998524272
0.015881961897004224,-4.142571285642822,-22.752750982141023,38.348203024723944,-45.50550196428205,299.1964459885706,1414.5747783812867,87368.64395277973,735.2945610306288,89518.51329219165,735.2901141948178,1206.8150403219133,0.01348117831652125,0.9999939523069438
0.015826444483833545,-4.146073036518259,-22.887385357664744,38.547430372091554,-45.77477071532949,300.7803199537189,1434.5281494949456,88291.31157185974,742.9611501068406,90468.80087146153,742.9432381844059,1221.1192880160545,0.013497684022042319,0.9999758911721938
0.015771121138825533,-4.149574787393697,-23.02271918248867,38.7476893882979,-46.04543836497734,302.372614520797,1454.762974106074,89223.723139075,750.711898961442,91429.19801214251,750.6715339705717,1235.592525339263,0.013514200629597194,0.9999462310495861
0.015715991183590333,-4.153076538269135,-23.158756078576822,38.94898539531942,-46.317512157153644,303.9733743923583,1475.2832222741945,90165.98155662212,758.5475605805192,92399.81233947685,758.4759027442861,1250.2369768356843,0.013530730692853732,0.9999055328367569
0.015661053942109433,-4.156578289144572,-23.29549968657749,39.15132374194573,-46.59099937315498,305.58264441864156,1496.0929200587661,91118.19081341026,766.4688364209069,93380.75256988994,766.3573143257365,1265.0549543453253,0.013547277351384664,0.9998544988525677
0.01560630874072744,-4.16008004002001,-23.432953665909388,39.35470980419073,-46.865907331818775,307.20046960083124,1517.196150309074,92080.45599653648,774.4763761256888,94372.12852297124,774.3168076463774,1280.048857749402,0.013563844302164105,0.9997939659823974
0.015551754908143848,-4.1635817908954476,-23.571121694862207,39.55914898493396,-47.14224338972441,308.82689509560294,1538.597053465268,93052.88330288275,782.5707780425324,95374.05113439055,782.3554903696694,1295.2211748580921,0.013580435762689894,0.9997248968669625
0.015497391775404708,-4.167083541770886,-23.710007470690343,39.7646467139453,-47.420014941380686,310.46196622104793,1560.2998283707507,94035.58005083763,790.7525906307228,96386.63246983911,790.4745376541578,1310.574480444408,0.01359705642641377,0.9996483691866969
0.015443218675894545,-4.170585292646323,-23.849614709712224,39.97120844761497,-47.69922941942445,312.1057284639212,1582.3087330959472,95028.6546921381,799.0223147608441,97409.9857399949,798.6751900018422,1326.111434367158,0.013613711410519988,0.9995655631230953
0.015389234945328062,-4.174087043521761,-23.989947147403175,40.17883966902103,-47.97989429480635,313.7582274882443,1604.6280857737775,96032.21682384044,807.380406950654,98444.22531656487,806.958750198244,1341.8347787895032,0.013630406196753495,0.9994777471080795
0.015335439921742116,-4.177588794397199,-24.13100853848223,40.38754588826299,-48.26201707696446,315.4195091452026,1627.2622654468255,97046.37720041352,815.8272835401846,99489.46674940054,815.3265793363643,1357.747334485306,0.013647146565829663,0.9993862620018694
0.015281832945487494,-4.181090545272636,-24.272802657009688,40.59733264230212,-48.545605314019376,317.0896194842349,1650.2157129265477,98071.24774596351,824.3633257668129,100545.82678465688,823.7800919029165,1373.8519962117657,0.013663938525804765,0.9992925038685414
0.015228413359220877,-4.184592296148074,-24.41533329648075,40.80820549497285,-48.8306665929615,318.76860476526304,1673.4929316645364,99106.94156658529,832.9888857426588,101613.42338399249,832.3207499772739,1390.151727198786,0.013680788235482098,0.9991979055461355
0.015175180507896806,-4.188094047023512,-24.558604269925137,41.020170037435776,-49.117208539850274,320.4565114719717,1697.09848863608,100153.57296284419,841.7042933056457,102692.37574478592,840.9500565944982,1406.6495528065248,0.013697701923873795,0.9991039172341805
0.01512213373875957,-4.19159579789895,-24.70261941000768,41.233231888680734,-49.40523882001536,322.15338632598696,1721.0370152362384,101211.25744239216,850.5098636721774,103782.80432130059,849.6695483135403,1423.3485533922862,0.013714685806578801,0.9990119863454505
0.015069272401335296,-4.195097548774387,-24.847382569106127,41.4473966943717,-49.694765138212254,323.85927630168175,1745.313208188476,102280.11173271328,859.4059057472724,104884.83084664903,858.4807869933414,1440.2518563895,0.01373174599952663,0.9989235368901421
0.015016595847423889,-4.198599299649825,-24.992897619412066,41.66267012737452,-49.98579523882413,325.574228641661,1769.9318304661942,103360.25379400782,868.392731138536,105998.57835561255,867.3853510038891,1457.362627825954,0.013748888432604035,0.9988399486792962
0.014964103431091117,-4.202101050525263,-25.139168453025253,41.87905788781686,-50.278336906050505,327.2982908725864,1794.8977122272074,104451.80283220958,877.470663679396,107124.17120811618,876.3848258917199,1474.684063300789,0.013766118763577986,0.9987625366492333
0.014911794508660734,-4.2056028014007,-25.28619898209524,42.096565705082185,-50.57239796419048,329.03151082129096,1820.2157517613991,105554.879312141,886.6400494389177,108261.73511334132,885.480794723384,1492.2193786438502,0.01378344229456157,0.9986925306202136
0.014859668438706496,-4.2091045522761386,-25.43399313903959,42.31519934293406,-50.86798627807918,330.77393663103925,1845.8909164518032,106669.60497080948,895.9012671334901,109411.39715439477,894.6748282987569,1509.971800449358,0.013800863892804301,0.9986310558096906
0.014807724582044391,-4.212606303151576,-25.582554876353527,42.534964587892254,-51.16510975270705,332.5256167764179,1871.9282437491572,107796.10283084057,905.2547379474146,110573.28581253714,903.9684745458336,1527.9445557955528,0.01381838790958955,0.9985791144219831
0.014755962301724724,-4.216108054027013,-25.731888166813523,42.75586725375718,-51.463776333627045,334.28660007872844,1898.3328421602846,108934.49721405652,914.7009359789051,111747.53099219571,913.3632486420004,1546.1408626954285,0.013836018111249446,0.9985375686366024
0.014704380963024337,-4.2196098049024515,-25.881997003588207,42.97791318234238,-51.763994007176414,336.05693572034903,1925.1098922503647,110084.91375519593,924.2403983045219,112934.26404575081,922.8606232044367,1564.563920621225,0.013853757615911892,0.9985071253078568
0.014652979933438861,-4.223111555777889,-26.0328854003331,43.20110824354494,-52.0657708006662,337.83667325802037,1952.2646476593393,111247.47941577816,933.8737346089329,114133.61779804643,932.4620188615534,1583.2169014146664,0.013871608838476384,0.9984883226767581
0.01460175858267488,-4.226613306653327,-26.184557391285743,43.42545833541659,-52.369114782571486,339.62586263485554,1979.8024361327136,112422.32249811689,943.6016362201499,115345.72657046975,942.1687954208526,1602.1029407984238,0.013889573445268725,0.9984815193782018
0.014550716282642302,-4.2301150575287645,-26.33701703136024,43.6509693842339,-52.67403406272048,341.4245541908266,2007.7286605668053,113609.57265947734,953.4248843605427,116570.7262044047,951.9822438227828,1621.2251306783846,0.013907652319464796,0.9984868860028471
0.014499852407446556,-4.233616808404202,-26.4902683962424,43.87764734456929,-52.9805367924848,343.23279867151695,2036.0488000688413,114809.36092638779,963.3443574254652,117808.75408388209,961.9035790689234,1640.5865124252036,0.01392584553824476,0.9985043994440448
0.014449166333380975,-4.23711855927964,-26.64431558248447,44.105498199361534,-53.28863116496894,345.05064723491927,2064.7684110319274,116021.81970909853,973.3610371062415,119059.9491572367,971.9339343076421,1660.1900713182845,0.01394415236248549,0.9985338402255733
0.01439865743891917,-4.2406203101550775,-26.799162707599884,44.33452795998625,-53.59832541519977,346.87815145610244,2093.893128225192,117247.08281619429,983.4760131832804,120324.45195760275,982.0743562515217,1680.0387323265857,0.013962571239622685,0.9985747929660004
0.014348325104707328,-4.244122061030516,-26.954813910390726,44.56474267336445,-53.90962782078145,348.7153633300439,2123.4286658993738,118485.28546936344,993.6904871416702,121602.4046224045,992.3258024015201,1700.1353577013115,0.013981099822659855,0.9986266500909396
0.014298168713556714,-4.247623811905953,-27.1112733520262,44.79614845183657,-54.2225467040524,350.562335273497,2153.3808189078964,119736.56431831895,1004.0057751808926,122893.95091240774,1002.6891409380875,1720.4827472407196,0.013999735011099024,0.9986886188552373
0.01424818765043602,-4.25112556278139,-27.268545214229267,45.02875141542347,-54.537090428458534,352.4191201187706,2183.7554638438623,121001.05745588116,1014.423305563427,124199.23622528845,1013.1651484685742,1741.0836364165284,0.014018472974007089,0.998759731674191
0.014198381302463857,-4.254627313656829,-27.42663369998458,45.26255771047174,-54.85326739996916,354.2857711098411,2214.5585601930206,122278.90443321722,1024.9446174844568,125518.4076108947,1023.754513009328,1761.9406997403348,0.014037309214456626,0.9988388597248798
0.014148749058901275,-4.258129064532266,-27.58554303379957,45.49757351476262,-55.17108606759914,356.16234189505747,2245.796151502988,123570.24627524112,1035.5713574277088,126851.61378417182,1034.4578383035205,1783.056555471183,0.014056238641984607,0.9989247296999849
0.014099290311144196,-4.261630815407704,-27.745277461804136,45.73380503772101,-55.49055492360827,358.0488865170422,2277.4743665690407,124875.22549617944,1046.3052733452757,128199.00513609377,1045.2756498830001,1804.4337720726803,0.014075255655510944,0.9990159435410436
0.014050004452716036,-4.265132566283142,-27.905841251849743,45.97125852062371,-55.81168250369949,359.94545940018924,2309.5994206365253,126193.98611529716,1057.148206879594,129560.73374281327,1056.2084030904239,1826.0748766359322,0.014094354237456027,0.9991110009144847
0.0140008908792602,-4.268634317158579,-28.067238693609124,46.2099402368084,-56.13447738721825,361.85211533592246,2342.1776166203294,127526.67367279372,1068.1020836676644,130936.95337308172,1067.2564930217395,1847.9823652285158,0.014113528057759344,0.9992083241303853
0.013951948988532687,-4.272136068034017,-28.229474098675553,46.44985649188223,-56.458948197351106,363.7689094659063,2375.2153463414984,128873.43524586449,1079.1689018087322,132327.81949401472,1078.4202663077212,1870.1587150882206,0.014132770586254608,0.9993062851424311
0.013903178180394762,-4.275637818909455,-28.392551800662158,46.691013623930196,-56.785103601324316,365.6958972634662,2408.7190917812713,130234.41946493089,1090.3507186194581,133733.4892753316,1089.7000346105772,1892.6063985376677,0.014152075211625969,0.9994032342091682
0.013854577856805498,-4.279139569784893,-28.55647615530162,46.933418003724256,-57.11295231060324,367.6331345135302,2442.6954263529074,131609.77653004634,1101.6496358441273,135154.12159224338,1101.0960896681809,1915.3278984524832,0.014171435364960454,0.9994975297427279
0.013806147421814548,-4.28264132066033,-28.72125154091231,47.17707603766383,-57.44250308182462,369.580677291603,2477.1510161913106,132999.65822746925,1113.0677836594296,136589.87702732,1112.6087198040855,1938.325725201189,0.014190844646660712,0.999587568823675
0.013757886281554742,-4.286143071535768,-28.8868823609846,47.42199418649496,-57.7737647219692,371.53858194301733,2512.092621460991,134404.21794641743,1124.607304349765,138040.9178722282,1124.2382282741974,1961.6024354278609,0.014210296958786787,0.9996718178210829
0.013709793844234855,-4.289644822411206,-29.053373040065864,47.668178934147804,-58.10674608013173,373.50690505869204,2547.5270976823663,135823.6106959946,1136.2703328458429,139507.4081265228,1135.9849500520895,1985.160649279545,0.014229786618063699,0.9997488425196858
0.013661869520132378,-4.293146573286643,-29.220728024892423,47.91563679563251,-58.44145604978485,375.48570345354284,2583.4613970767928,137257.99312229684,1148.0589786282928,140989.5134980019,1147.8492709026793,2009.003069928277,0.014249308477518425,0.9998173371494694
0.0136141127215862,-4.296648324162081,-29.388951785015998,48.16437432116908,-58.777903570031995,377.475034145303,2619.90256993065,138707.5235257026,1159.9753073644536,142487.4014029977,1159.8316463852377,2033.1325030287876,0.014268858039444979,0.9998761516919337
0.013566522862989506,-4.300150075037519,-29.558048812913206,48.41439809647308,-59.11609762582641,379.47495433424217,2656.857765978522,140172.36187833993,1172.0213226567023,144001.24096697517,1171.932620387074,2057.5518757132477,0.014288431557233043,0.9999243168465337
0.013519099360782506,-4.303651825912956,-29.72802362409568,48.66571474304233,-59.45604724819136,381.48552138454903,2694.3342358060413,141652.66984174395,1184.198948491218,145531.2030260412,1184.1528429599496,2082.2642548952967,0.014308026124972652,0.9999610660596117
0.013471841633445319,-4.307153576788394,-29.898880757219786,48.9183309184429,-59.79776151443957,383.50679280786846,2732.339332272421,143148.6107846969,1196.5100128080371,147077.46012977735,1196.493087038249,2107.2728644623894,0.014327639752569744,0.9999858540508588
0.013424749101490873,-4.310655327663832,-30.07062477419632,49.17225331659517,-60.14124954839264,385.53882624948,2770.8805119530502,144660.34980125664,1208.9562326170173,148640.18654582673,1208.9542636143872,2132.5811009320705,0.014347271424303427,0.999998371320171
0.013377821187457723,-4.31415707853927,-30.243260260300662,49.42748866806047,-60.486520520601324,387.581679477578,2809.965336602537,146188.05372897905,1221.5392010784492,150219.55826666002,1221.5374349527967,2158.1925471536424,0.014366921139007472,0.9999985541801271
0.01333105731590306,-4.317658829414707,-30.41679182428224,49.68404374032683,-60.83358364856448,389.63541037605506,2849.6014746382425,147731.89116732776,1234.260376950844,151815.75301891685,1234.2438254398655,2184.110983652613,0.014386589930364235,0.999986589935732
0.013284456913395559,-4.321160580290146,-30.59122409867274,49.94192533431063,-61.18244819734548,391.70007694091845,2889.7967026448982,149292.03249628382,1247.1210765927146,153428.95027552143,1247.0748295051433,2210.3403970534428,0.014406279864942072,0.999962916922471
0.013238019408508444,-4.324662331165583,-30.766561742100595,50.201140242490546,-61.53312348420119,393.77573727841593,2930.55890690029,150868.64989514626,1260.1224671135194,155059.33126916006,1260.0320145326843,2236.8849834994476,0.014425994006233305,0.9999282192142465
0.013191744231812404,-4.32816408204102,-30.942809436099243,50.46169531231451,-61.885618872198485,395.8624496142554,2971.8960849226023,152461.91736153624,1273.26556814005,156707.0790145989,1273.1171256528144,2263.7491539603484,0.014445736390437452,0.999883415925986
0.013145630815868635,-4.331665832916459,-31.119971885694873,50.72359743734623,-62.23994377138975,397.96027230271756,3013.816347039507,154072.01073059902,1286.5512536145636,158372.3783312531,1286.332083371393,2290.937532384562,0.014465511956843992,0.9998296451520646
0.013099678595221924,-4.335167583791896,-31.29805382010429,50.98685354630872,-62.59610764020858,400.06926384017163,3056.3279179793653,155699.10769440798,1299.9802572295018,160055.41586961685,1299.6789773232324,2318.454949983021,0.014485326456379729,0.9997682427063073
0.01305388700639363,-4.338669334667334,-31.47705999285383,51.25147060320261,-62.95411998570766,402.18948288376714,3099.4391384849932,157343.3878215777,1313.5531822493342,161756.38014231203,1313.1600567416074,2346.306436236605,0.014505186343638145,0.9997007159565069
0.013008255487874874,-4.3421710855427715,-31.656995181897685,51.517455607423294,-63.31399036379537,404.3209882744021,3143.158466950018,159005.03257707812,1327.2705151610817,163475.46155918922,1326.7777171017483,2374.497206085088,0.014525098650511279,0.9996287131721046
0.012962783480119564,-4.345672836418209,-31.837864189736838,51.78481559387924,-63.675728379473675,406.46383906369067,3187.4944810784905,160684.22534226428,1341.1326430510715,165212.85246639384,1340.534483041007,2403.0326434005037,0.01454507084362161,0.9995539889263275
0.012917470425537574,-4.349174587293647,-32.019671843537594,52.05355763310952,-64.03934368707519,408.6180945445113,3232.455879567791,162381.15143511322,1355.139874506134,166968.74718918715,1354.4329877573202,2431.9182809465838,0.014565110668232134,0.9994783662099299
0.012872315768487937,-4.3526763381690845,-32.20242299525008,52.32368883140139,-64.40484599050016,410.7838142846257,3278.051483815276,164095.99813067474,1369.2924637358312,168743.34207822583,1368.4759491894872,2461.159777127912,0.014585225981757375,0.9994036960196828
0.01282731895527196,-4.356178089044523,-32.38612252172721,52.59521633090853,-64.77224504345442,412.96105816275394,3324.290239649102,165828.9546817419,1383.590637510438,170536.83555890142,1382.666143384629,2490.76288993433,0.014605424580392485,0.9993318152777672
0.01278247943412651,-4.35967983991996,-32.57077532485648,52.86814730826544,-65.14155064971295,415.14988640628144,3371.1812190833157,167580.2123397345,1398.0346243305498,172349.42818314838,1397.0063754779048,2520.7334485056767,0.01462571402225368,0.9992645040153155
0.012737796655217189,-4.3631815907953975,-32.75638633194665,53.14248894487556,-65.5127726638933,417.350359628104,3418.7336220978386,169349.96437580817,1412.6246838017335,174181.32268170774,1411.4994474544876,2551.0773214871006,0.014646101443085499,0.9992034428109967
0.012693270070631604,-4.366683341670836,-32.94296049549419,53.418248466257275,-65.88592099098838,419.56253886793144,3466.956778443478,171138.4061021832,1427.3611406778177,176032.7240213045,1426.1481285249802,2581.8003880061397,0.014666593398246086,0.9991501715170265
0.012648899134372702,-4.370185092546273,-33.13050279330211,53.6954331421219,-66.26100558660421,421.7864856302331,3515.860149472375,172945.73489369787,1442.2444171325646,177903.8394603028,1440.9551231875184,2612.9085063449766,0.014687195702305329,0.9991060503131574
0.012604683302351982,-4.373686843421711,-33.319018228689565,53.974050276390464,-66.63803645737913,424.0222619197411,3565.453329994399,174772.15020959429,1457.2750639448413,179794.87860353352,1455.9230392934842,2644.4074826249507,0.01470791327964433,0.9990722241223993
0.012560622032382921,-4.377188594297149,-33.508511830611276,54.254107207192135,-67.01702366122255,426.269930274814,3615.7460501595488,176617.85361552713,1472.4537908080877,181706.05345649476,1471.0543580414098,2676.303041427926,0.014728750036215517,0.9990495913858799
0.012516714784174243,-4.380690345172586,-33.69898865377752,54.53561130686361,-67.39797730755504,428.5295537970994,3666.7481773670884,178483.0488058123,1487.7814943617502,183637.57847754113,1486.3514062515594,2708.6007987072553,0.014749708753312258,0.9990387781299805
0.012472961019323325,-4.384192096048024,-33.89045377877369,54.81856998194793,-67.78090755754738,430.8011961765846,3718.4697182014875,180367.9416259052,1503.259283069446,185589.67062717612,1501.816331796277,2741.3062378634395,0.01477079100684619,0.9990401181689544
0.012429360201309641,-4.387693846923462,-34.082912312179914,55.10299067319317,-68.16582462435983,433.0849217112137,3770.9208203956596,182272.74009511666,1518.888498095797,187562.54941360813,1517.4510830342163,2774.424689832769,0.014791997115131331,0.9990536401695168
0.012385911795488086,-4.3911955977989,-34.27636938669108,55.38888085555193,-68.55273877338216,435.3807953203531,3824.11177482205,184197.65442957394,1534.6707293872366,189556.43693378323,1533.2573930432907,2807.961317983974,0.014813326117566056,0.9990790621617509
